NACE Code,NACE Name,EXIOBASE Code,EXIOBASE Name,Year,Unit,AD,AE,AF,AG,AI,AL,AM,AO,AQ,AR,AS,AT,AU,AW,AX,AZ,BA,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BV,BW,BY,BZ,CA,CC,CD,CF,CG,CH,CI,CK,CL,CM,CN,CO,CR,CU,CV,CW,CX,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FO,FR,GA,GB,GD,GE,GF,GG,GH,GI,GL,GM,GN,GP,GQ,GR,GS,GT,GU,GW,GY,HK,HM,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MO,MP,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NF,NG,NI,NL,NO,NP,NR,NU,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PR,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SH,SI,SJ,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TF,TG,TH,TJ,TK,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,UM,US,UY,UZ,VA,VC,VE,VG,VI,VN,VU,WF,WS,YE,YT,ZA,ZM,ZW
1812,Other printing,p22,Printed matter and recorded media (22),2019,tCO2e/M€,100.72,207.09,583.41,241.47,241.47,477.45,583.41,528.85,583.41,241.47,583.41,150.45,770.61,241.47,477.45,583.41,477.45,241.47,583.41,265.52,528.85,464.12,207.09,528.85,528.85,241.47,241.47,583.41,241.47,241.47,308.57,241.47,583.41,241.47,528.85,477.45,241.47,263.99,583.41,528.85,528.85,528.85,141.03,528.85,583.41,241.47,528.85,728.35,241.47,241.47,241.47,528.85,241.47,583.41,888.56,560.20,195.95,528.85,440.93,241.47,241.47,528.85,241.47,174.63,207.09,528.85,528.85,397.07,528.85,159.64,583.41,241.47,583.41,477.45,100.72,528.85,246.25,241.47,583.41,241.47,477.45,528.85,397.07,241.47,528.85,528.85,241.47,528.85,111.32,241.47,241.47,583.41,528.85,241.47,728.35,583.41,241.47,368.93,241.47,540.79,914.91,264.96,207.09,477.45,1721.67,528.85,207.09,207.09,477.45,194.21,477.45,241.47,207.09,317.17,528.85,583.41,583.41,583.41,528.85,241.47,583.41,1006.95,207.09,241.47,583.41,583.41,207.09,241.47,141.03,583.41,528.85,528.85,369.04,1051.36,482.77,528.85,528.85,100.72,477.45,477.45,241.47,528.85,583.41,477.45,528.85,583.41,583.41,728.35,583.41,241.47,528.85,241.47,275.32,528.85,583.41,528.85,218.09,583.41,528.85,528.85,583.41,528.85,583.41,528.85,241.47,321.73,141.69,583.41,583.41,583.41,583.41,207.09,241.47,241.47,583.41,583.41,583.41,583.41,505.84,241.47,583.41,241.47,207.09,499.88,583.41,241.47,207.09,528.85,518.40,477.45,585.49,528.85,207.09,583.41,528.85,528.85,132.64,583.41,528.85,311.32,477.45,516.85,528.85,194.21,528.85,528.85,241.47,528.85,528.85,241.47,241.47,207.09,528.85,241.47,528.85,528.85,528.85,583.41,583.41,583.41,583.41,583.41,528.85,583.41,1081.56,241.47,583.41,129.84,528.85,477.45,528.85,583.41,125.19,241.47,583.41,194.21,241.47,241.47,241.47,241.47,583.41,583.41,583.41,583.41,207.09,528.85,559.22,528.85,528.85
1813,Pre-press and pre-media services,p22,Printed matter and recorded media (22),2019,tCO2e/M€,100.72,207.09,583.41,241.47,241.47,477.45,583.41,528.85,583.41,241.47,583.41,150.45,770.61,241.47,477.45,583.41,477.45,241.47,583.41,265.52,528.85,464.12,207.09,528.85,528.85,241.47,241.47,583.41,241.47,241.47,308.57,241.47,583.41,241.47,528.85,477.45,241.47,263.99,583.41,528.85,528.85,528.85,141.03,528.85,583.41,241.47,528.85,728.35,241.47,241.47,241.47,528.85,241.47,583.41,888.56,560.20,195.95,528.85,440.93,241.47,241.47,528.85,241.47,174.63,207.09,528.85,528.85,397.07,528.85,159.64,583.41,241.47,583.41,477.45,100.72,528.85,246.25,241.47,583.41,241.47,477.45,528.85,397.07,241.47,528.85,528.85,241.47,528.85,111.32,241.47,241.47,583.41,528.85,241.47,728.35,583.41,241.47,368.93,241.47,540.79,914.91,264.96,207.09,477.45,1721.67,528.85,207.09,207.09,477.45,194.21,477.45,241.47,207.09,317.17,528.85,583.41,583.41,583.41,528.85,241.47,583.41,1006.95,207.09,241.47,583.41,583.41,207.09,241.47,141.03,583.41,528.85,528.85,369.04,1051.36,482.77,528.85,528.85,100.72,477.45,477.45,241.47,528.85,583.41,477.45,528.85,583.41,583.41,728.35,583.41,241.47,528.85,241.47,275.32,528.85,583.41,528.85,218.09,583.41,528.85,528.85,583.41,528.85,583.41,528.85,241.47,321.73,141.69,583.41,583.41,583.41,583.41,207.09,241.47,241.47,583.41,583.41,583.41,583.41,505.84,241.47,583.41,241.47,207.09,499.88,583.41,241.47,207.09,528.85,518.40,477.45,585.49,528.85,207.09,583.41,528.85,528.85,132.64,583.41,528.85,311.32,477.45,516.85,528.85,194.21,528.85,528.85,241.47,528.85,528.85,241.47,241.47,207.09,528.85,241.47,528.85,528.85,528.85,583.41,583.41,583.41,583.41,583.41,528.85,583.41,1081.56,241.47,583.41,129.84,528.85,477.45,528.85,583.41,125.19,241.47,583.41,194.21,241.47,241.47,241.47,241.47,583.41,583.41,583.41,583.41,207.09,528.85,559.22,528.85,528.85
1814,Binding and related services,p22,Printed matter and recorded media (22),2019,tCO2e/M€,100.72,207.09,583.41,241.47,241.47,477.45,583.41,528.85,583.41,241.47,583.41,150.45,770.61,241.47,477.45,583.41,477.45,241.47,583.41,265.52,528.85,464.12,207.09,528.85,528.85,241.47,241.47,583.41,241.47,241.47,308.57,241.47,583.41,241.47,528.85,477.45,241.47,263.99,583.41,528.85,528.85,528.85,141.03,528.85,583.41,241.47,528.85,728.35,241.47,241.47,241.47,528.85,241.47,583.41,888.56,560.20,195.95,528.85,440.93,241.47,241.47,528.85,241.47,174.63,207.09,528.85,528.85,397.07,528.85,159.64,583.41,241.47,583.41,477.45,100.72,528.85,246.25,241.47,583.41,241.47,477.45,528.85,397.07,241.47,528.85,528.85,241.47,528.85,111.32,241.47,241.47,583.41,528.85,241.47,728.35,583.41,241.47,368.93,241.47,540.79,914.91,264.96,207.09,477.45,1721.67,528.85,207.09,207.09,477.45,194.21,477.45,241.47,207.09,317.17,528.85,583.41,583.41,583.41,528.85,241.47,583.41,1006.95,207.09,241.47,583.41,583.41,207.09,241.47,141.03,583.41,528.85,528.85,369.04,1051.36,482.77,528.85,528.85,100.72,477.45,477.45,241.47,528.85,583.41,477.45,528.85,583.41,583.41,728.35,583.41,241.47,528.85,241.47,275.32,528.85,583.41,528.85,218.09,583.41,528.85,528.85,583.41,528.85,583.41,528.85,241.47,321.73,141.69,583.41,583.41,583.41,583.41,207.09,241.47,241.47,583.41,583.41,583.41,583.41,505.84,241.47,583.41,241.47,207.09,499.88,583.41,241.47,207.09,528.85,518.40,477.45,585.49,528.85,207.09,583.41,528.85,528.85,132.64,583.41,528.85,311.32,477.45,516.85,528.85,194.21,528.85,528.85,241.47,528.85,528.85,241.47,241.47,207.09,528.85,241.47,528.85,528.85,528.85,583.41,583.41,583.41,583.41,583.41,528.85,583.41,1081.56,241.47,583.41,129.84,528.85,477.45,528.85,583.41,125.19,241.47,583.41,194.21,241.47,241.47,241.47,241.47,583.41,583.41,583.41,583.41,207.09,528.85,559.22,528.85,528.85
1820,Reproduction of recorded media,p22,Printed matter and recorded media (22),2019,tCO2e/M€,100.72,207.09,583.41,241.47,241.47,477.45,583.41,528.85,583.41,241.47,583.41,150.45,770.61,241.47,477.45,583.41,477.45,241.47,583.41,265.52,528.85,464.12,207.09,528.85,528.85,241.47,241.47,583.41,241.47,241.47,308.57,241.47,583.41,241.47,528.85,477.45,241.47,263.99,583.41,528.85,528.85,528.85,141.03,528.85,583.41,241.47,528.85,728.35,241.47,241.47,241.47,528.85,241.47,583.41,888.56,560.20,195.95,528.85,440.93,241.47,241.47,528.85,241.47,174.63,207.09,528.85,528.85,397.07,528.85,159.64,583.41,241.47,583.41,477.45,100.72,528.85,246.25,241.47,583.41,241.47,477.45,528.85,397.07,241.47,528.85,528.85,241.47,528.85,111.32,241.47,241.47,583.41,528.85,241.47,728.35,583.41,241.47,368.93,241.47,540.79,914.91,264.96,207.09,477.45,1721.67,528.85,207.09,207.09,477.45,194.21,477.45,241.47,207.09,317.17,528.85,583.41,583.41,583.41,528.85,241.47,583.41,1006.95,207.09,241.47,583.41,583.41,207.09,241.47,141.03,583.41,528.85,528.85,369.04,1051.36,482.77,528.85,528.85,100.72,477.45,477.45,241.47,528.85,583.41,477.45,528.85,583.41,583.41,728.35,583.41,241.47,528.85,241.47,275.32,528.85,583.41,528.85,218.09,583.41,528.85,528.85,583.41,528.85,583.41,528.85,241.47,321.73,141.69,583.41,583.41,583.41,583.41,207.09,241.47,241.47,583.41,583.41,583.41,583.41,505.84,241.47,583.41,241.47,207.09,499.88,583.41,241.47,207.09,528.85,518.40,477.45,585.49,528.85,207.09,583.41,528.85,528.85,132.64,583.41,528.85,311.32,477.45,516.85,528.85,194.21,528.85,528.85,241.47,528.85,528.85,241.47,241.47,207.09,528.85,241.47,528.85,528.85,528.85,583.41,583.41,583.41,583.41,583.41,528.85,583.41,1081.56,241.47,583.41,129.84,528.85,477.45,528.85,583.41,125.19,241.47,583.41,194.21,241.47,241.47,241.47,241.47,583.41,583.41,583.41,583.41,207.09,528.85,559.22,528.85,528.85
1910,Manufacture of coke oven products,p23.1.a,Coke Oven Coke,2019,tCO2e/M€,2427.20,15055.26,15796.15,15055.26,15055.26,30956.54,15796.15,2049334.44,15796.15,15055.26,15796.15,1591.83,2203.09,15055.26,30956.54,15796.15,30956.54,15055.26,15796.15,1845.91,2049334.44,,15055.26,2049334.44,2049334.44,15055.26,15055.26,15796.15,15055.26,15055.26,1099749.37,15055.26,15796.15,15055.26,2049334.44,30956.54,15055.26,116649.20,15796.15,2049334.44,2049334.44,2049334.44,,2049334.44,15796.15,15055.26,2049334.44,562340.99,15055.26,15055.26,15055.26,2049334.44,15055.26,15796.15,,12039.61,17943.50,2049334.44,5744.02,15055.26,15055.26,2049334.44,15055.26,3084.60,15055.26,2049334.44,2049334.44,29735.14,2049334.44,3529.23,15796.15,15055.26,15796.15,30956.54,2427.20,2049334.44,842.35,15055.26,15796.15,15055.26,30956.54,2049334.44,29735.14,15055.26,2049334.44,2049334.44,15055.26,2049334.44,,15055.26,15055.26,15796.15,2049334.44,15055.26,562340.99,15796.15,15055.26,,15055.26,456.15,,,15055.26,30956.54,38645.01,2049334.44,15055.26,15055.26,30956.54,22024.59,30956.54,15055.26,15055.26,511288.97,2049334.44,15796.15,15796.15,15796.15,2049334.44,15055.26,15796.15,1024702.96,15055.26,15055.26,15796.15,15796.15,15055.26,15055.26,,15796.15,2049334.44,2049334.44,6598.65,,,2049334.44,2049334.44,2427.20,30956.54,30956.54,15055.26,2049334.44,15796.15,30956.54,2049334.44,15796.15,15796.15,562340.99,15796.15,15055.26,2049334.44,15055.26,,2049334.44,15796.15,2049334.44,15055.26,15796.15,2049334.44,2049334.44,15796.15,2049334.44,15796.15,2049334.44,15055.26,8593.99,116649.20,15796.15,15796.15,15796.15,15796.15,15055.26,15055.26,15055.26,15796.15,15796.15,15796.15,15796.15,11882.64,15055.26,15796.15,15055.26,15055.26,,15796.15,15055.26,15055.26,2049334.44,,30956.54,517645.69,2049334.44,15055.26,15796.15,2049334.44,2049334.44,2672.61,15796.15,2049334.44,6598.65,30956.54,18000.86,2049334.44,22024.59,2049334.44,2049334.44,15055.26,2049334.44,2049334.44,15055.26,15055.26,15055.26,2049334.44,15055.26,2049334.44,2049334.44,2049334.44,15796.15,15796.15,15796.15,15796.15,15796.15,2049334.44,15796.15,1531537.44,15055.26,15796.15,2718825.57,2049334.44,30956.54,2049334.44,15796.15,116071.29,15055.26,15796.15,22024.59,15055.26,15055.26,15055.26,15055.26,15796.15,15796.15,15796.15,15796.15,15055.26,2049334.44,11731.82,2049334.44,2049334.44
1920,Manufacture of refined petroleum products,S6,"Petroleum, chemicals & non-metallic mineral products",2019,tCO2e/M€,566.08,2460.25,2752.89,2970.04,2970.04,3127.36,2752.89,4633.00,2752.89,2970.04,2752.89,552.48,1041.54,2970.04,3127.36,2752.89,3127.36,2970.04,2752.89,708.29,4633.00,1444.01,2460.25,4633.00,4633.00,2970.04,2970.04,2752.89,2970.04,2970.04,1769.03,2970.04,2752.89,2970.04,4633.00,3127.36,2970.04,1478.42,2752.89,4633.00,4633.00,4633.00,269.87,4633.00,2752.89,2970.04,4633.00,1598.64,2970.04,2970.04,2970.04,4633.00,2970.04,2752.89,1234.06,889.09,690.62,4633.00,653.73,2970.04,2970.04,4633.00,2970.04,1379.80,2460.25,4633.00,4633.00,1041.46,4633.00,870.01,2752.89,2970.04,2752.89,3127.36,566.08,4633.00,557.35,2970.04,2752.89,2970.04,3127.36,4633.00,1041.46,2970.04,4633.00,4633.00,2970.04,4633.00,1269.75,2970.04,2970.04,2752.89,4633.00,2970.04,1598.64,2752.89,2970.04,814.84,2970.04,652.99,2598.24,637.93,2460.25,3127.36,3043.75,4633.00,2460.25,2460.25,3127.36,855.94,3127.36,2970.04,2460.25,1334.24,4633.00,2752.89,2752.89,2752.89,4633.00,2970.04,2752.89,1703.24,2460.25,2970.04,2752.89,2752.89,2460.25,2970.04,269.87,2752.89,4633.00,4633.00,461.32,1161.09,588.99,4633.00,4633.00,566.08,3127.36,3127.36,2970.04,4633.00,2752.89,3127.36,4633.00,2752.89,2752.89,1598.64,2752.89,2970.04,4633.00,2970.04,468.70,4633.00,2752.89,4633.00,1471.42,2752.89,4633.00,4633.00,2752.89,4633.00,2752.89,4633.00,2970.04,983.51,790.73,2752.89,2752.89,2752.89,2752.89,2460.25,2970.04,2970.04,2752.89,2752.89,2752.89,2752.89,1557.81,2970.04,2752.89,2970.04,2460.25,1116.56,2752.89,2970.04,2460.25,4633.00,1226.87,3127.36,2434.37,4633.00,2460.25,2752.89,4633.00,4633.00,370.00,2752.89,4633.00,671.00,3127.36,844.30,4633.00,855.94,4633.00,4633.00,2970.04,4633.00,4633.00,2970.04,2970.04,2460.25,4633.00,2970.04,4633.00,4633.00,4633.00,2752.89,2752.89,2752.89,2752.89,2752.89,4633.00,2752.89,1718.51,2970.04,2752.89,1751.21,4633.00,3127.36,4633.00,2752.89,1157.14,2970.04,2752.89,855.94,2970.04,2970.04,2970.04,2970.04,2752.89,2752.89,2752.89,2752.89,2460.25,4633.00,973.24,4633.00,4633.00
2011,Manufacture of industrial gases,S6,"Petroleum, chemicals & non-metallic mineral products",2019,tCO2e/M€,566.08,2460.25,2752.89,2970.04,2970.04,3127.36,2752.89,4633.00,2752.89,2970.04,2752.89,552.48,1041.54,2970.04,3127.36,2752.89,3127.36,2970.04,2752.89,708.29,4633.00,1444.01,2460.25,4633.00,4633.00,2970.04,2970.04,2752.89,2970.04,2970.04,1769.03,2970.04,2752.89,2970.04,4633.00,3127.36,2970.04,1478.42,2752.89,4633.00,4633.00,4633.00,269.87,4633.00,2752.89,2970.04,4633.00,1598.64,2970.04,2970.04,2970.04,4633.00,2970.04,2752.89,1234.06,889.09,690.62,4633.00,653.73,2970.04,2970.04,4633.00,2970.04,1379.80,2460.25,4633.00,4633.00,1041.46,4633.00,870.01,2752.89,2970.04,2752.89,3127.36,566.08,4633.00,557.35,2970.04,2752.89,2970.04,3127.36,4633.00,1041.46,2970.04,4633.00,4633.00,2970.04,4633.00,1269.75,2970.04,2970.04,2752.89,4633.00,2970.04,1598.64,2752.89,2970.04,814.84,2970.04,652.99,2598.24,637.93,2460.25,3127.36,3043.75,4633.00,2460.25,2460.25,3127.36,855.94,3127.36,2970.04,2460.25,1334.24,4633.00,2752.89,2752.89,2752.89,4633.00,2970.04,2752.89,1703.24,2460.25,2970.04,2752.89,2752.89,2460.25,2970.04,269.87,2752.89,4633.00,4633.00,461.32,1161.09,588.99,4633.00,4633.00,566.08,3127.36,3127.36,2970.04,4633.00,2752.89,3127.36,4633.00,2752.89,2752.89,1598.64,2752.89,2970.04,4633.00,2970.04,468.70,4633.00,2752.89,4633.00,1471.42,2752.89,4633.00,4633.00,2752.89,4633.00,2752.89,4633.00,2970.04,983.51,790.73,2752.89,2752.89,2752.89,2752.89,2460.25,2970.04,2970.04,2752.89,2752.89,2752.89,2752.89,1557.81,2970.04,2752.89,2970.04,2460.25,1116.56,2752.89,2970.04,2460.25,4633.00,1226.87,3127.36,2434.37,4633.00,2460.25,2752.89,4633.00,4633.00,370.00,2752.89,4633.00,671.00,3127.36,844.30,4633.00,855.94,4633.00,4633.00,2970.04,4633.00,4633.00,2970.04,2970.04,2460.25,4633.00,2970.04,4633.00,4633.00,4633.00,2752.89,2752.89,2752.89,2752.89,2752.89,4633.00,2752.89,1718.51,2970.04,2752.89,1751.21,4633.00,3127.36,4633.00,2752.89,1157.14,2970.04,2752.89,855.94,2970.04,2970.04,2970.04,2970.04,2752.89,2752.89,2752.89,2752.89,2460.25,4633.00,973.24,4633.00,4633.00
2012,Manufacture of dyes and pigments,p24.d,Chemicals nec,2019,tCO2e/M€,455.73,1986.13,2000.19,2485.99,2485.99,4345.21,2000.19,2862.18,2000.19,2485.99,2000.19,401.72,805.61,2485.99,4345.21,2000.19,4345.21,2485.99,2000.19,615.95,2862.18,1226.23,1986.13,2862.18,2862.18,2485.99,2485.99,2000.19,2485.99,2485.99,878.70,2485.99,2000.19,2485.99,2862.18,4345.21,2485.99,962.32,2000.19,2862.18,2862.18,2862.18,207.12,2862.18,2000.19,2485.99,2862.18,2044.97,2485.99,2485.99,2485.99,2862.18,2485.99,2000.19,388.14,670.10,360.55,2862.18,225.54,2485.99,2485.99,2862.18,2485.99,696.91,1986.13,2862.18,2862.18,457.18,2862.18,490.46,2000.19,2485.99,2000.19,4345.21,455.73,2862.18,339.93,2485.99,2000.19,2485.99,4345.21,2862.18,457.18,2485.99,2862.18,2862.18,2485.99,2862.18,491.35,2485.99,2485.99,2000.19,2862.18,2485.99,2044.97,2000.19,2485.99,496.75,2485.99,913.09,1631.49,769.03,1986.13,4345.21,2667.88,2862.18,1986.13,1986.13,4345.21,574.24,4345.21,2485.99,1986.13,771.44,2862.18,2000.19,2000.19,2000.19,2862.18,2485.99,2000.19,1302.49,1986.13,2485.99,2000.19,2000.19,1986.13,2485.99,207.12,2000.19,2862.18,2862.18,1468.05,810.52,799.19,2862.18,2862.18,455.73,4345.21,4345.21,2485.99,2862.18,2000.19,4345.21,2862.18,2000.19,2000.19,2044.97,2000.19,2485.99,2862.18,2485.99,404.98,2862.18,2000.19,2862.18,1028.35,2000.19,2862.18,2862.18,2000.19,2862.18,2000.19,2862.18,2485.99,1151.39,1038.49,2000.19,2000.19,2000.19,2000.19,1986.13,2485.99,2485.99,2000.19,2000.19,2000.19,2000.19,1405.23,2485.99,2000.19,2485.99,1986.13,728.54,2000.19,2485.99,1986.13,2862.18,1254.45,4345.21,2638.52,2862.18,1986.13,2000.19,2862.18,2862.18,378.30,2000.19,2862.18,446.17,4345.21,873.86,2862.18,574.24,2862.18,2862.18,2485.99,2862.18,2862.18,2485.99,2485.99,1986.13,2862.18,2485.99,2862.18,2862.18,2862.18,2000.19,2000.19,2000.19,2000.19,2000.19,2862.18,2000.19,745.81,2485.99,2000.19,483.89,2862.18,4345.21,2862.18,2000.19,530.07,2485.99,2000.19,574.24,2485.99,2485.99,2485.99,2485.99,2000.19,2000.19,2000.19,2000.19,1986.13,2862.18,453.67,2862.18,2862.18
2013,Manufacture of other inorganic basic chemicals,S6,"Petroleum, chemicals & non-metallic mineral products",2019,tCO2e/M€,566.08,2460.25,2752.89,2970.04,2970.04,3127.36,2752.89,4633.00,2752.89,2970.04,2752.89,552.48,1041.54,2970.04,3127.36,2752.89,3127.36,2970.04,2752.89,708.29,4633.00,1444.01,2460.25,4633.00,4633.00,2970.04,2970.04,2752.89,2970.04,2970.04,1769.03,2970.04,2752.89,2970.04,4633.00,3127.36,2970.04,1478.42,2752.89,4633.00,4633.00,4633.00,269.87,4633.00,2752.89,2970.04,4633.00,1598.64,2970.04,2970.04,2970.04,4633.00,2970.04,2752.89,1234.06,889.09,690.62,4633.00,653.73,2970.04,2970.04,4633.00,2970.04,1379.80,2460.25,4633.00,4633.00,1041.46,4633.00,870.01,2752.89,2970.04,2752.89,3127.36,566.08,4633.00,557.35,2970.04,2752.89,2970.04,3127.36,4633.00,1041.46,2970.04,4633.00,4633.00,2970.04,4633.00,1269.75,2970.04,2970.04,2752.89,4633.00,2970.04,1598.64,2752.89,2970.04,814.84,2970.04,652.99,2598.24,637.93,2460.25,3127.36,3043.75,4633.00,2460.25,2460.25,3127.36,855.94,3127.36,2970.04,2460.25,1334.24,4633.00,2752.89,2752.89,2752.89,4633.00,2970.04,2752.89,1703.24,2460.25,2970.04,2752.89,2752.89,2460.25,2970.04,269.87,2752.89,4633.00,4633.00,461.32,1161.09,588.99,4633.00,4633.00,566.08,3127.36,3127.36,2970.04,4633.00,2752.89,3127.36,4633.00,2752.89,2752.89,1598.64,2752.89,2970.04,4633.00,2970.04,468.70,4633.00,2752.89,4633.00,1471.42,2752.89,4633.00,4633.00,2752.89,4633.00,2752.89,4633.00,2970.04,983.51,790.73,2752.89,2752.89,2752.89,2752.89,2460.25,2970.04,2970.04,2752.89,2752.89,2752.89,2752.89,1557.81,2970.04,2752.89,2970.04,2460.25,1116.56,2752.89,2970.04,2460.25,4633.00,1226.87,3127.36,2434.37,4633.00,2460.25,2752.89,4633.00,4633.00,370.00,2752.89,4633.00,671.00,3127.36,844.30,4633.00,855.94,4633.00,4633.00,2970.04,4633.00,4633.00,2970.04,2970.04,2460.25,4633.00,2970.04,4633.00,4633.00,4633.00,2752.89,2752.89,2752.89,2752.89,2752.89,4633.00,2752.89,1718.51,2970.04,2752.89,1751.21,4633.00,3127.36,4633.00,2752.89,1157.14,2970.04,2752.89,855.94,2970.04,2970.04,2970.04,2970.04,2752.89,2752.89,2752.89,2752.89,2460.25,4633.00,973.24,4633.00,4633.00
2014,Manufacture of other organic basic chemicals,S6,"Petroleum, chemicals & non-metallic mineral products",2019,tCO2e/M€,566.08,2460.25,2752.89,2970.04,2970.04,3127.36,2752.89,4633.00,2752.89,2970.04,2752.89,552.48,1041.54,2970.04,3127.36,2752.89,3127.36,2970.04,2752.89,708.29,4633.00,1444.01,2460.25,4633.00,4633.00,2970.04,2970.04,2752.89,2970.04,2970.04,1769.03,2970.04,2752.89,2970.04,4633.00,3127.36,2970.04,1478.42,2752.89,4633.00,4633.00,4633.00,269.87,4633.00,2752.89,2970.04,4633.00,1598.64,2970.04,2970.04,2970.04,4633.00,2970.04,2752.89,1234.06,889.09,690.62,4633.00,653.73,2970.04,2970.04,4633.00,2970.04,1379.80,2460.25,4633.00,4633.00,1041.46,4633.00,870.01,2752.89,2970.04,2752.89,3127.36,566.08,4633.00,557.35,2970.04,2752.89,2970.04,3127.36,4633.00,1041.46,2970.04,4633.00,4633.00,2970.04,4633.00,1269.75,2970.04,2970.04,2752.89,4633.00,2970.04,1598.64,2752.89,2970.04,814.84,2970.04,652.99,2598.24,637.93,2460.25,3127.36,3043.75,4633.00,2460.25,2460.25,3127.36,855.94,3127.36,2970.04,2460.25,1334.24,4633.00,2752.89,2752.89,2752.89,4633.00,2970.04,2752.89,1703.24,2460.25,2970.04,2752.89,2752.89,2460.25,2970.04,269.87,2752.89,4633.00,4633.00,461.32,1161.09,588.99,4633.00,4633.00,566.08,3127.36,3127.36,2970.04,4633.00,2752.89,3127.36,4633.00,2752.89,2752.89,1598.64,2752.89,2970.04,4633.00,2970.04,468.70,4633.00,2752.89,4633.00,1471.42,2752.89,4633.00,4633.00,2752.89,4633.00,2752.89,4633.00,2970.04,983.51,790.73,2752.89,2752.89,2752.89,2752.89,2460.25,2970.04,2970.04,2752.89,2752.89,2752.89,2752.89,1557.81,2970.04,2752.89,2970.04,2460.25,1116.56,2752.89,2970.04,2460.25,4633.00,1226.87,3127.36,2434.37,4633.00,2460.25,2752.89,4633.00,4633.00,370.00,2752.89,4633.00,671.00,3127.36,844.30,4633.00,855.94,4633.00,4633.00,2970.04,4633.00,4633.00,2970.04,2970.04,2460.25,4633.00,2970.04,4633.00,4633.00,4633.00,2752.89,2752.89,2752.89,2752.89,2752.89,4633.00,2752.89,1718.51,2970.04,2752.89,1751.21,4633.00,3127.36,4633.00,2752.89,1157.14,2970.04,2752.89,855.94,2970.04,2970.04,2970.04,2970.04,2752.89,2752.89,2752.89,2752.89,2460.25,4633.00,973.24,4633.00,4633.00
2015,Manufacture of fertilisers and nitrogen compounds,p24.b,N-fertiliser,2019,tCO2e/M€,498.99,4280.29,3768.68,4685.16,4685.16,5655.77,3768.68,3879.05,3768.68,4685.16,3768.68,650.75,943.51,4685.16,5655.77,3768.68,5655.77,4685.16,3768.68,1866.51,3879.05,4484.50,4280.29,3879.05,3879.05,4685.16,4685.16,3768.68,4685.16,4685.16,1941.96,4685.16,3768.68,4685.16,3879.05,5655.77,4685.16,1783.73,3768.68,3879.05,3879.05,3879.05,426.51,3879.05,3768.68,4685.16,3879.05,5105.69,4685.16,4685.16,4685.16,3879.05,4685.16,3768.68,,806.30,1163.52,3879.05,575.70,4685.16,4685.16,3879.05,4685.16,814.46,4280.29,3879.05,3879.05,2693.53,3879.05,800.98,3768.68,4685.16,3768.68,5655.77,498.99,3879.05,1354.14,4685.16,3768.68,4685.16,5655.77,3879.05,2693.53,4685.16,3879.05,3879.05,4685.16,3879.05,1263.38,4685.16,4685.16,3768.68,3879.05,4685.16,5105.69,3768.68,4685.16,2452.71,4685.16,8976.82,3664.68,462.47,4280.29,5655.77,3722.12,3879.05,4280.29,4280.29,5655.77,2363.44,5655.77,4685.16,4280.29,17472.58,3879.05,3768.68,3768.68,3768.68,3879.05,4685.16,3768.68,18827.53,4280.29,4685.16,3768.68,3768.68,4280.29,4685.16,426.51,3768.68,3879.05,3879.05,1239.52,,5207.59,3879.05,3879.05,498.99,5655.77,5655.77,4685.16,3879.05,3768.68,5655.77,3879.05,3768.68,3768.68,5105.69,3768.68,4685.16,3879.05,4685.16,,3879.05,3768.68,3879.05,1067.63,3768.68,3879.05,3879.05,3768.68,3879.05,3768.68,3879.05,4685.16,1309.43,1028.21,3768.68,3768.68,3768.68,3768.68,4280.29,4685.16,4685.16,3768.68,3768.68,3768.68,3768.68,1380.79,4685.16,3768.68,4685.16,4280.29,888.07,3768.68,4685.16,4280.29,3879.05,1380.08,5655.77,6896.04,3879.05,4280.29,3768.68,3879.05,3879.05,308.23,3768.68,3879.05,980.75,5655.77,819.82,3879.05,2363.44,3879.05,3879.05,4685.16,3879.05,3879.05,4685.16,4685.16,4280.29,3879.05,4685.16,3879.05,3879.05,3879.05,3768.68,3768.68,3768.68,3768.68,3768.68,3879.05,3768.68,482.54,4685.16,3768.68,11762.31,3879.05,5655.77,3879.05,3768.68,18550.36,4685.16,3768.68,2363.44,4685.16,4685.16,4685.16,4685.16,3768.68,3768.68,3768.68,3768.68,4280.29,3879.05,1989.94,3879.05,3879.05
